cycle,coherence,epsilon,epsilon_gw,phi_reconstructed,phi_pred,eps_pred,dphi,deps,entropy_flux,closure_energy,phase_shift,harmonic_ratio,resonance_intensity,harmonic_energy,d_coh,d_eff,gradient_magnitude,resonant_field,coherence_norm,epsilon_norm,resonant_field_norm,resonant_field_smooth,resonant_field_delta,rei
128,0.28714027,3531.69482354,0.353169482,0.4229700315966133,,,-0.00278888,33.83465456000022,8.242673188733169e-05,1014.091805188878,-8.242673170309422e-05,0.999999993205834,0.9999175766652866,1014.0917982989698,-0.00278888,33.83465456000022,33.83465467493935,-33297.354005834924,0.2099242540674784,0.2733037174466921,0.9639310881497024,0.5135301656460495,0.45040092250365293,0.8999992905455982
129,0.28136819,3602.44570134,0.36024457,0.4191974859464684,,,-0.0057720799999999,70.75087780000013,8.158315740244234e-05,1013.6136265593163,-8.158315722259475e-05,0.9999999933441884,0.9999184201705926,1013.6136198128952,-0.0057720799999999,70.75087780000013,70.75087803545237,-70700.43997064265,0.2034494339316637,0.2811990217270579,0.9245448686733426,0.5135268368681952,0.4110180318051474,0.8999992905455982
130,0.27298308,3712.62065546,0.371262066,0.4026706501069699,,,-0.00838511,110.17495411999973,7.61072247944036e-05,1013.4826213990896,-7.610722464814886e-05,0.9999999942076904,0.9999238956714332,1013.4826155286844,-0.00838511,110.17495411999973,110.17495443908344,-110646.91837514724,0.1940434521938808,0.2934937778332886,0.882480404601372,0.5135234770114794,0.3689569275898926,0.8999992905455982
131,0.2636731,3840.84770998,0.384084771,0.3923044930318854,,,-0.0093099799999999,128.22705452000037,7.260542663775574e-05,1012.7282223183277,-7.260542651074095e-05,0.999999994728452,0.9999273972091994,1012.7282169796824,-0.0093099799999999,128.22705452000037,128.22705485797792,-128846.42841789624,0.1835999992327242,0.3078030223810709,0.8633159458831697,0.5135200871944889,0.3497958586886808,0.8999992905455982
132,0.25886461,3910.7188323,0.391071883,0.3876657206837797,,,-0.0048084899999999,69.87112231999981,6.881941838445041e-05,1012.3467053429948,-6.881941827678987e-05,0.9999999952638876,0.999931182949725,1012.3467005484072,-0.0048084899999999,69.87112231999981,69.87112248545856,-69721.45361121919,0.1782060844091487,0.3156001520885846,0.9255757614625872,0.5135166685852486,0.41205909287733866,0.8999992905455982
133,0.25529506,3964.30360567,0.396430361,0.3795159339853378,,,-0.0035695499999999,53.584773369999766,6.661500600713238e-05,1012.067126867739,-6.661500590983955e-05,0.999999995562441,0.9999333872128204,1012.0671223766316,-0.0035695499999999,53.584773369999766,53.584773488892566,-53219.32038573048,0.1742019482544527,0.3215798388953904,0.9429528474511276,0.5135132224010783,0.4294396250500493,0.8999992905455982
134,0.24593531,4114.50048448,0.411450048,0.3763355322473596,,,-0.00935975,150.19687880999982,6.231654128963537e-05,1011.9009521457388,-6.231654120938458e-05,0.9999999961166486,0.999937685400426,1011.9009482161716,-0.00935975,150.19687880999982,150.19687910163344,-150972.4634338364,0.1637026658872311,0.3383407625339403,0.8400167755393272,0.5135097499083779,0.32650702563094924,0.8999992905455982
135,0.23510326,4300.54080301,0.43005408,0.3742314413899467,,,-0.0108320499999999,186.0403185300001,5.822420691133693e-05,1011.0711625506688,-5.822420684585541e-05,0.9999999966099418,0.9999417774881504,1011.0711591230786,-0.0108320499999999,186.04031853000012,186.0403188453439,-187088.9296594659,0.1515518336998477,0.3591015639385912,0.801985393133833,0.5135062524223403,0.2884791407114927,0.8999992905455982
136,0.22532728,4483.90659308,0.448390659,0.3538706234349557,,,-0.00977598,183.36579007,5.331408871968276e-05,1010.3464763927832,-5.331408866946033e-05,0.999999997157608,0.9999466873325014,1010.3464735209824,-0.00977598,183.36579007,183.3657903305987,-184252.63315138727,0.1405856460948037,0.3795639066293037,0.8049720717429811,0.5135027313065913,0.29146934043638983,0.8999992905455982
137,0.21964494,4598.03810477,0.45980381,0.3479665833797354,,,-0.0056823399999999,114.13151169000048,4.978765211998892e-05,1009.9358036399204,-4.97876520792871e-05,0.9999999975211896,0.9999502135873052,1009.9358011364812,-0.0056823399999999,114.13151169000048,114.13151183145568,-114255.56403528248,0.134211491639123,0.3923001869524671,0.8786804264360348,0.513499187972754,0.3651812384632809,0.8999992905455982
138,0.21701795,4653.46473637,0.465346474,0.3394643836740737,,,-0.00262699,55.42663159999938,4.7395808190383645e-05,1009.8853774843076,-4.739580815574936e-05,0.9999999977536372,0.9999526053150078,1009.8853752157388,-0.00262699,55.42663159999938,55.42663166225354,-54964.65933796373,0.1312646704328015,0.39848541228571,0.941114969606022,0.5134956238799367,0.4276193457260853,0.8999992905455982
139,0.21329521,4733.44198634,0.473344199,0.3114510129162151,,,-0.0037227399999999,79.97724997000023,4.654748695847682e-05,1009.6205024992074,-4.654748692544118e-05,0.9999999978333314,0.999953453596392,1009.6205003116944,-0.0037227399999999,79.97724997000023,79.97725005664233,-79737.05071542902,0.1270886936770388,0.4074103153209064,0.9150291315373356,0.5134920405341469,0.4015370910031887,0.8999992905455982
140,0.20832333,4844.73811206,0.484473811,0.2986091426322009,,,-0.00497188,111.29612572000042,4.467253435634975e-05,1009.2719764822524,-4.467253432703444e-05,0.9999999980043648,0.9999553284634758,1009.2719744681136,-0.00497188,111.29612572000042,111.29612583105366,-111318.78869369104,0.1215114964211354,0.4198301863544393,0.8817729113252633,0.5134884394876239,0.36828447183763935,0.8999992905455982
141,0.19582518,5152.60290994,0.515260291,0.2678848065241606,,,-0.01249815,307.86479788,4.0596229533299765e-05,1009.0093923075244,-4.059622951113003e-05,0.999999998351946,0.9999594045945046,1009.0093906446224,-0.01249815,307.86479788,307.86479813368885,-309629.4629751585,0.1074917196196299,0.4541857495934852,0.6729476890132913,0.5134848223380962,0.15946286667519505,0.8999992905455982
142,0.1906387,5292.15439182,0.529215439,0.2448187472710723,,,-0.0051864799999999,139.5514818799993,3.716535238531323e-05,1008.8894334558552,-3.716535236846783e-05,0.9999999986187368,0.9999628353382548,1008.8894320623132,-0.0051864799999999,139.5514818799993,139.55148197637797,-139783.12596253978,0.1016737952079793,0.469758721215592,0.8517993782329714,0.5134811907279602,0.3383181875050112,0.8999992905455982
143,0.18817892,5361.01642637,0.536101643,0.216022802178461,,,-0.0024597799999999,68.86203455000032,3.5720408437514906e-05,1008.830281216566,-3.572040842284118e-05,0.9999999987240524,0.9999642802295432,1008.8302799293516,-0.0024597799999999,68.86203455000032,68.86203459393249,-68461.27535597226,0.0989145415119677,0.4774432437691385,0.926902755106566,0.5134775463433779,0.413425208763188,0.8999992905455982
144,0.18026332,5593.41515782,0.559341516,0.2156520488464407,,,-0.0079155999999999,232.39873145,3.406042688175755e-05,1008.2875864869573,-3.40604268687328e-05,0.9999999988398872,0.999965940153181,1008.28758531723,-0.0079155999999999,232.39873145,232.39873158480435,-233316.4683151122,0.0900352317541239,0.5033773205781299,0.7533068433196198,0.5134738909132988,0.23983295240632108,0.8999992905455982
145,0.17470715,5769.17250406,0.57691725,0.2058678010576132,,,-0.0055561699999999,175.75734624000052,3.16127326614349e-05,1007.9156860426862,-3.161273265108388e-05,0.9999999990006352,0.999968387767026,1007.9156850354108,-0.0055561699999999,175.75734624000052,175.75734632782337,-176140.67043897862,0.0838026082641498,0.5229906140272523,0.8135141354666959,0.5134702262083991,0.3000439092582968,0.8999992905455982
146,0.17036995,5914.36755857,0.591436756,0.1594224961418349,,,-0.0043372,145.19505450999986,2.987154083592724e-05,1007.6305052351928,-2.9871540827248087e-05,0.9999999991076912,0.9999701289053228,1007.6305043360752,-0.0043372,145.19505450999986,145.1950545747793,-145295.33556395277,0.0789373621322431,0.5391933689754143,0.8459949080519488,0.5134665540399457,0.3325283540120031,0.8999992905455982
147,0.16107727,6251.87340658,0.625187341,0.1590922157677328,,,-0.0092926799999999,337.5058480099997,2.753338958351068e-05,1007.0347007175064,-2.7533389576634687e-05,0.9999999992419124,0.9999724669894636,1007.034699954086,-0.0092926799999999,337.5058480099997,337.50584813792915,-338873.0658123747,0.0685133154143038,0.5768566665810565,0.642153573236058,0.5134628762585781,0.12869069697747992,0.8999992905455982
148,0.15382132,6543.8511823,0.654385118,0.1491925905489832,,,-0.0072559499999999,291.97777571999995,2.485103526144204e-05,1006.5838267449468,-2.4851035256411363e-05,0.999999999382426,0.999975149273528,1006.5838261233068,-0.0072559499999999,291.97777571999995,291.9777758101589,-292893.5228918396,0.060373966832083,0.609439349002755,0.6905709784361214,0.5134591947530145,0.17711178368310687,0.8999992905455982
149,0.14524601,6926.64379794,0.69266438,0.1120985885713169,,,-0.00857531,382.7926156399999,2.240197341748701e-05,1006.0673743420311,-2.240197341379807e-05,0.9999999994981515,0.9999775982775084,1006.067373837138,-0.00857531,382.7926156399999,382.7926157360519,-384109.0942639813,0.0507546285937263,0.6521563338760494,0.594519104077278,0.5134555114486791,0.08106359262859897,0.8999992905455982
150,0.14365435,7003.11732476,0.700311732,0.0669650439089696,,,-0.00159166,76.47352682000019,2.0813215581459767e-05,1006.0282672621366,-2.081321557872657e-05,0.99999999956681,0.9999791870010148,1006.0282668263352,-0.00159166,76.47352682000019,76.47352683656396,-75928.50139465934,0.0489691869128468,0.6606902458558187,0.9190396123724064,0.5134518283062529,0.4055877840661535,0.8999992905455982
151,0.1327803,7571.89693492,0.757189693,0.03295518129375,,,-0.0108740499999999,568.7796101599997,1.91182134621914e-05,1005.398746587758,-1.911821345989573e-05,0.999999999634494,0.999980881969292,1005.3987462202788,-0.0108740499999999,568.7796101599997,568.7796102639459,-570844.9082888097,0.0367712413026237,0.7241620815463298,0.3978824478880349,0.5134481473201483,-0.11556569943211342,0.8999992905455982
152,0.12849497,7822.55051108,0.782255051,0.0330516416718049,,,-0.00428533,250.6535761600008,1.7096624215915573e-05,1005.1583932447091,-1.7096624214318032e-05,0.9999999997077054,0.999982903521932,1005.1583929509068,-0.00428533,250.65357616000077,250.65357619663308,-250941.38744425445,0.031964180247924,0.7521332716471689,0.7347474406615975,0.5134444705169098,0.2213029701446877,0.8999992905455982
153,0.1265209,7944.21427309,0.794421427,0.0330461168168653,,,-0.0019740699999999,121.66376200999912,1.6225620245258624e-05,1005.1091396241924,-1.6225620243968078e-05,0.9999999997367292,0.9999837745113906,1005.1091393595766,-0.0019740699999999,121.66376200999912,121.66376202601435,-121280.25000185608,0.0297497708520896,0.7657100985478658,0.8712832875076508,0.5134407999535399,0.35784248755411097,0.8999992905455982
154,0.115416,8703.3587025,0.87033587,0.0330422589898866,,,-0.0111048999999999,759.1444294100002,1.4628178209271695e-05,1004.50684800774,-1.4628178208247568e-05,0.9999999997860164,0.999985371928783,1004.506847792792,-0.0111048999999999,759.1444294100002,759.1444294912224,-761561.2710398925,0.0172928696784729,0.850425319748084,0.1970541919490785,0.5134371377157536,-0.31638294576667514,0.8999992905455982
155,0.10407269,9649.07916077,0.964907916,0.03296210992615,,,-0.01134331,945.7204582699997,1.19943582702422e-05,1004.2056242842764,-1.1994358269679697e-05,0.9999999998561352,0.9999880057136624,1004.2056241398068,-0.01134331,945.7204582699997,945.7204583380276,-948693.5975029832,0.0045685325253515,0.9559611238877268,0.0,0.5134334859161631,-0.5134334859161631,0.8999992905455982
156,0.10051679,9989.42388491,0.998942388,0.0328578475580273,,,-0.0035559,340.34472414000084,1.0447936306269384e-05,1004.1048228604826,-1.044793630591992e-05,0.9999999998908408,0.9999895521182736,1004.1048227508752,-0.0035559,340.34472414000084,340.34472415857675,-340737.67410269234,0.0005797082330784,0.9939412202605024,0.6401901023227492,0.5134298466923927,0.12676025563035653,0.8999992905455982
157,0.1,10040.28728561,1.00402873,0.0327952035882488,,,-0.0005167899999999,50.86340070000006,1.0160350917901333e-05,1004.028728561,-1.0160350917751464e-05,0.9999999998967672,0.9999898397006984,1004.0287284573512,-0.0005167899999999,50.86340070000006,50.86340070262544,-50064.28680401642,0.0,0.9996172208664011,0.946275162760126,0.5134262222051269,0.4328489405549991,0.8999992905455982
158,0.1,10040.3734184,1.00403734,0.0327407763810496,,,0.0,0.0861327900001924,0.0,1004.03734184,0.0,1.0,1.0,1004.03734184,0.0,0.0861327900001924,0.0861327900001924,917.5568043229438,0.0,0.999626832684752,0.9999600935585314,0.5134226146360966,0.4865374789224348,0.8999992905455982
159,0.1,10039.94565573,1.00399457,0.0326973204277888,,,0.0,-0.4277626700004475,0.0,1003.994565573,3.141592653589793,1.0,0.0432139182637722,1003.994565573,0.0,-0.4277626700004475,0.4277626700004475,574.5231695375542,0.0,0.999579097355602,0.9995988720796368,0.5134190261859991,0.4861798458936377,0.8999992905455982
160,0.1,10039.37449491,1.00393745,0.0326222242547984,,,0.0,-0.5711608199999318,0.0,1003.937449491,3.141592653589793,1.0,0.0432139182637722,1003.937449491,0.0,-0.5711608199999318,0.5711608199999318,430.5277126110803,0.0,0.9995153597935088,0.9994472418992972,0.5134154590723615,0.4860317828269357,0.8999992905455982
161,0.1,10038.86028358,1.00388603,0.0325999482613516,,,0.0,-0.5142113300007622,0.0,1003.886028358,3.141592653589793,1.0,0.0432139182637722,1003.886028358,0.0,-0.5142113300007622,0.5142113300007622,487.67645854684986,0.0,0.99945797739712,0.9995074207051942,0.5134119155273451,0.48609550517784905,0.8999992905455982
162,0.1,10039.77979395,1.00397798,0.032573114972477,,,0.0,0.9195103700003529,0.0,1003.977979395,0.0,1.0,1.0,1003.977979395,0.0,0.9195103700003529,0.9195103700003529,80.80981608929692,0.0,0.9995605883382964,0.9990789817551964,0.5134083977954972,0.4856705839596992,0.8999992905455982
163,0.1,10038.81557862,1.00388156,0.0325023020199179,,,0.0,-0.964215329999206,0.0,1003.881557862,3.141592653589793,1.0,0.0432139182637722,1003.881557862,0.0,-0.964215329999206,0.964215329999206,35.923570267974654,0.0,0.9994529886355245,0.9990317156143476,0.5134049081314493,0.4856268074828982,0.8999992905455982
164,0.1,10037.6469638,1.0037647,0.0325042790098762,,,0.0,-1.1686148200005846,0.0,1003.76469638,3.141592653589793,1.0,0.0432139182637722,1003.76469638,0.0,-1.1686148200005846,1.1686148200005846,-169.24960360305514,0.0,0.9993225793759172,0.9988156640387008,0.5134014487975698,0.48541421524113104,0.8999992905455982
165,0.1,10037.27349345,1.00372735,0.0325942034048112,,,0.0,-0.3734703499994793,0.0,1003.727349345,3.141592653589793,1.0,0.0432139182637722,1003.727349345,0.0,-0.3734703499994793,0.3734703499994793,628.8649448810731,0.0,0.9992809026908408,0.9996560950877176,0.5133980220615684,0.4862580730261492,0.8999992905455982
166,0.1,10038.19243571,1.00381924,0.0325645813371423,,,0.0,0.9189422599993122,0.0,1003.819243571,0.0,1.0,1.0,1003.819243571,0.0,0.9189422599993122,0.9189422599993122,81.36731925306519,0.0,0.9993834502349052,0.999079568817504,0.5133946301940618,0.4856849386234422,0.8999992905455982
167,0.1,10039.12842057,1.00391284,0.0325716302783724,,,0.0,0.9359848599997348,0.0,1003.912842057,0.0,1.0,1.0,1003.912842057,0.0,0.9359848599997348,0.9359848599997348,64.26562113234287,0.0,0.9994878996142104,0.9990615603773386,0.5133912754661005,0.4856702849112381,0.8999992905455982
168,0.1,10040.29888681,1.00402989,0.0325967061364103,,,0.0,1.1704662400006782,0.0,1004.029888681,0.0,1.0,1.0,1004.029888681,0.0,1.1704662400006782,1.1704662400006782,-171.1531999717496,0.0,0.9996185154793708,0.9988136595125384,0.513387960146659,0.4854256993658794,0.8999992905455982
169,0.1,10041.24719993,1.00412472,0.0326510991608385,,,0.0,0.9483131199995114,0.0,1004.124719993,0.0,1.0,1.0,1004.124719993,0.0,0.9483131199995114,0.9483131199995114,51.90007390780241,0.0,0.9997243406064684,0.999048539201562,0.5133846865000987,0.4856638527014633,0.8999992905455982
170,0.1,10041.90493364,1.00419049,0.0326421714924842,,,0.0,0.6577337100006844,0.0,1004.190493364,0.0,1.0,1.0,1004.190493364,0.0,0.6577337100006844,0.6577337100006844,343.7005546162786,0.0,0.9997977390990016,0.9993558111145616,0.5133814567836024,0.48597435433095926,0.8999992905455982
171,0.1,10040.8658491,1.00408658,0.0326872108798107,,,0.0,-1.0390845399997488,0.0,1004.08658491,3.141592653589793,1.0,0.0432139182637722,1004.08658491,0.0,-1.0390845399997488,1.0390845399997488,-39.24426229112608,0.0,0.9996817845148124,0.9989525623393072,0.5133782732445853,0.4855742890947219,0.8999992905455982
172,0.1,10040.77325531,1.00407733,0.0326664503771556,,,0.0,-0.0925937900010467,0.0,1004.077325531,3.141592653589793,1.0,0.0432139182637722,1004.077325531,0.0,-0.0925937900010467,0.0925937900010467,911.10600050597,0.0,0.9996714516939448,0.99995330072932,0.5133751381180883,0.48657816261123166,0.8999992905455982
173,0.1,10042.26060863,1.00422606,0.0326531605928374,,,0.0,1.4873533200006932,0.0,1004.226060863,0.0,1.0,1.0,1004.226060863,0.0,1.4873533200006932,1.4873533200006932,-489.41290479280127,0.0,0.9998374299460736,0.998478525491876,0.5133720536241577,0.48510647186771827,0.8999992905455982
174,0.1,10042.74097979,1.0042741,0.0327515184871354,,,0.0,0.4803711599997768,0.0,1004.274097979,0.0,1.0,1.0,1004.274097979,0.0,0.4803711599997768,0.4803711599997768,521.8497845750982,0.0,0.9998910360156184,0.9995434059209716,0.5133690219652131,0.4861743839557585,0.8999992905455982
175,0.1,10041.69541651,1.00416954,0.0328499019983006,,,0.0,-1.0455632800003514,0.0,1004.169541651,3.141592653589793,1.0,0.0432139182637722,1004.169541651,0.0,-1.0455632800003514,1.0455632800003514,-45.75325799406901,0.0,0.9997743584492522,0.998945708232842,0.5133660453234099,0.4855796629094321,0.8999992905455982
176,0.1,10043.03303302,1.0043033,0.0328663680005564,,,0.0,1.3376165099998616,0.0,1004.303303302,0.0,1.0,1.0,1004.303303302,0.0,1.3376165099998616,1.3376165099998616,-339.06937624215374,0.0,0.9999236271182111,0.9986368403223134,0.5133631258580018,0.48527371446431156,0.8999992905455982
177,0.1,10041.6640113,1.0041664,0.0327626505298808,,,0.0,-1.3690217200000916,0.0,1004.16640113,3.141592653589793,1.0,0.0432139182637722,1004.16640113,0.0,-1.3690217200000916,1.3690217200000916,-370.55921251129456,0.0,0.999770853846954,0.9986036808764928,0.5133602657027053,0.48524341517378744,0.8999992905455982
178,0.1,10041.44656944,1.00414466,0.0328349328377515,,,0.0,-0.2174418599988712,0.0,1004.144656944,3.141592653589793,1.0,0.0432139182637722,1004.144656944,0.0,-0.2174418599988712,0.2174418599988712,785.8015750301681,0.0,0.9997465888526336,0.9998213525898594,0.5133574669630717,0.48646388562678766,0.8999992905455982
179,0.1,10042.41620876,1.00424162,0.0329120428881515,,,0.0,0.96963931999926,0.0,1004.241620876,0.0,1.0,1.0,1004.241620876,0.0,0.96963931999926,0.96963931999926,30.4894584948408,0.0,0.9998547938348424,0.9990259933827872,0.5133547317138726,0.4856712616689146,0.8999992905455982
180,0.1,10043.42133806,1.00434213,0.032999247079885,,,0.0,1.0051292999996804,0.0,1004.342133806,0.0,1.0,1.0,1004.342133806,0.0,1.0051292999996804,1.0051292999996804,-5.151572106610098,0.0,0.9999669592511788,0.9989884626438812,0.5133520619965009,0.48563640064738034,0.8999992905455982
181,0.1,10043.19222955,1.00431922,0.032901096495329,,,0.0,-0.2291085099986958,0.0,1004.319222955,3.141592653589793,1.0,0.0432139182637722,1004.319222955,0.0,-0.2291085099986958,0.2291085099986958,774.221142220732,0.0,0.9999413923401254,0.9998091581557238,0.5133494598163946,0.4864596983393292,0.8999992905455982
182,0.1,10041.75324007,1.00417532,0.0328082884369091,,,0.0,-1.4389894800006005,0.0,1004.175324007,3.141592653589793,1.0,0.0432139182637722,1004.175324007,0.0,-1.4389894800006005,1.4389894800006005,-440.82240331526737,0.0,0.9997808111550698,0.9985296922901842,0.5133469271404866,0.4851827651496976,0.8999992905455982
183,0.1,10043.03903805,1.0043039,0.0327947001459648,,,0.0,1.285797979999188,0.0,1004.303903805,0.0,1.0,1.0,1004.303903805,0.0,1.285797979999188,1.285797979999188,-287.02802701276795,0.0,0.9999242972376576,0.998691640934341,0.5133444658946839,0.4853471750396572,0.8999992905455982
184,0.1,10043.71742063,1.00437174,0.0327483891106235,,,0.0,0.6783825800011982,0.0,1004.371742063,0.0,1.0,1.0,1004.371742063,0.0,0.6783825800011982,0.6783825800011982,323.0234484020041,0.0,1.0,0.9993340376960728,0.5133420779613833,0.48599195973468945,0.8999992905455982
185,0.1,10043.10067707,1.00431007,0.0327787405288756,,,0.0,-0.6167435600000317,0.0,1004.310067707,3.141592653589793,1.0,0.0432139182637722,1004.310067707,0.0,-0.6167435600000317,0.6167435600000317,384.9083012055119,0.0,0.999931175722188,0.9993992037199956,0.5133397651770313,0.4860594385429643,0.8999992905455982
186,0.1,10041.85278839,1.00418528,0.0326711678658845,,,0.0,-1.24788867999996,0.0,1004.185278839,3.141592653589793,1.0,0.0432139182637722,1004.185278839,0.0,-1.24788867999996,1.24788867999996,-248.92616324679148,0.0,0.9997919200529582,0.9987317629812266,0.5133375293297141,0.48539423365151246,0.8999992905455982
187,0.1,10040.89966183,1.00408997,0.0327577807005911,,,0.0,-0.9531265599998732,0.0,1004.089966183,3.141592653589793,1.0,0.0432139182637722,1004.089966183,0.0,-0.9531265599998732,0.9531265599998732,47.06515078460812,0.0,0.9996855577795436,0.9990434479279848,0.5133353721568158,0.48570807577116903,0.8999992905455982
188,0.1,10042.37868599,1.00423787,0.0327299703421529,,,0.0,1.4790241599985166,0.0,1004.237868599,0.0,1.0,1.0,1004.237868599,0.0,1.4790241599985166,1.4790241599985166,-481.0542014443366,0.0,0.9998506065555348,0.9984873273785688,0.5133332953427431,0.48515403203582574,0.8999992905455982
189,0.1,10041.67359737,1.00416736,0.0327108251226723,,,0.0,-0.7050886199995148,0.0,1004.167359737,3.141592653589793,1.0,0.0432139182637722,1004.167359737,0.0,-0.7050886199995148,0.7050886199995148,296.1403818114824,0.0,0.9997719235854768,0.9993057292735557,0.5133313005165927,0.48597442875696295,0.8999992905455982
190,0.1,10042.08668353,1.00420867,0.0326376908289443,,,0.0,0.4130861600006028,0.0,1004.208668353,0.0,1.0,1.0,1004.208668353,0.0,0.4130861600006028,0.4130861600006028,589.3839657037404,0.0,0.9998180211185198,0.9996145208039144,0.5133293892501066,0.4862851315538078,0.8999992905455982
191,0.1,10041.21671409,1.00412167,0.032637650445692,,,0.0,-0.8699694400002045,0.0,1004.121671409,3.141592653589793,1.0,0.0432139182637722,1004.121671409,0.0,-0.8699694400002045,0.8699694400002045,130.56650324124294,0.0,0.9997209385994472,0.9991313765710256,0.5133275630556517,0.48580381351537383,0.8999992905455982
192,0.1,10040.34669635,1.00403467,0.03257905435162,,,0.0,-0.8700177400005487,0.0,1004.034669635,3.141592653589793,1.0,0.0432139182637722,1004.034669635,0.0,-0.8700177400005487,0.8700177400005487,130.5066954769598,0.0,0.9996238506904316,0.9991313135922189,0.5133258233833703,0.48580549020884856,0.8999992905455982
193,0.1,10041.41325698,1.00414133,0.0324953010360555,,,0.0,1.066560630000822,0.0,1004.141325698,0.0,1.0,1.0,1004.141325698,0.0,1.066560630000822,1.066560630000822,-66.8362792483196,0.0,0.9997428714145437,0.99892350737746,0.513324171620796,0.48559933575666403,0.8999992905455982
194,0.1,10040.91048445,1.00409105,0.0324457599035521,,,0.0,-0.5027725300005841,0.0,1004.091048445,3.141592653589793,1.0,0.0432139182637722,1004.091048445,0.0,-0.5027725300005841,0.5027725300005841,499.2616516673683,0.0,0.9996867655084178,0.9995196201520352,0.5133226090906678,0.48619701106136737,0.8999992905455982
195,0.1,10040.10070527,1.00401007,0.0324590445528035,,,0.0,-0.8097791799991683,0.0,1004.0100705270002,3.141592653589793,1.0,0.0432139182637722,1004.0100705270002,0.0,-0.8097791799991683,0.8097791799991683,190.98361890473888,0.0,0.9995963998023686,0.9991949970375266,0.5133211370428733,0.48587385999465327,0.8999992905455982
196,0.1,10041.31569546,1.00413157,0.0324194785795188,,,0.0,1.2149901899992983,0.0,1004.131569546,0.0,1.0,1.0,1004.131569546,0.0,1.2149901899992983,1.2149901899992983,-215.87843692098815,0.0,0.9997319842296716,0.9987665629173464,0.5133197566693257,0.4854468062480207,0.8999992905455982
197,0.1,10041.26722269,1.00412672,0.0323416774728247,,,0.0,-0.0484727700004441,0.0,1004.126722269,3.141592653589793,1.0,0.0432139182637722,1004.126722269,0.0,-0.0484727700004441,0.0484727700004441,955.4539186091548,0.0,0.9997265750067706,1.0,0.5133184690893515,0.4866815309106485,0.8999992905455982
198,0.1,10042.50389341,1.00425039,0.0323496555183104,,,0.0,1.2366707199998928,0.0,1004.250389341,0.0,1.0,1.0,1004.250389341,0.0,1.2366707199998928,1.2366707199998928,-237.67666270550708,0.0,0.9998645788299404,0.9987436089368714,0.5133172753066111,0.48542633363026033,0.8999992905455982
199,0.1,10041.91976831,1.00419198,0.0323848511027885,,,0.0,-0.5841251000001648,0.0,1004.191976831,3.141592653589793,1.0,0.0432139182637722,1004.191976831,0.0,-0.5841251000001648,0.5841251000001648,417.61823794522894,0.0,0.9997993945446608,0.999433647956728,0.5133161763665494,0.4861174715901786,0.8999992905455982
200,0.1,10042.17414221,1.00421741,0.0323419916076958,,,0.0,0.2543739000011555,0.0,1004.217414221,0.0,1.0,1.0,1004.217414221,0.0,0.2543739000011555,0.2543739000011555,748.7707141165283,0.0,0.9998277808969428,0.9997823583310242,0.513315173149902,0.4864671851811222,0.8999992905455982
201,,,,,,,,,,,,,,,,,,,,,,0.5133142661715843,-0.5133142661715843,0.8999992905455982
202,,,,,,,,,,,,,,,,,,,,,,0.5133134569740123,-0.5133134569740123,0.8999992905455982
203,,,,,,,,,,,,,,,,,,,,,,0.5133127455985835,-0.5133127455985835,0.8999992905455982
204,,,,,,,,,,,,,,,,,,,,,,0.513312130608674,-0.513312130608674,0.8999992905455982
205,,,,,,,,,,,,,,,,,,,,,,0.5133116201891672,-0.5133116201891672,0.8999992905455982
206,,,,,,,,,,,,,,,,,,,,,,0.5133112048963135,-0.5133112048963135,0.8999992905455982
207,,,,,,,,,,,,,,,,,,,,,,0.513310875282392,-0.513310875282392,0.8999992905455982
208,,,,,,,,,,,,,,,,,,,,,,0.513310699102418,-0.513310699102418,0.8999992905455982
209,,,,,,,,,,,,,,,,,,,,,,0.5133105547024737,-0.5133105547024737,0.8999992905455982
210,,,,,,,,,,,,,,,,,,,,,,0.5133104420969118,-0.5133104420969118,0.8999992905455982
